Trade_ID,User_ID,Stock_ID,Order_Type,Order_Mode,Trade_Date,Trade_Time,Quantity,Price_Per_Share,Total_Value,BrokerageFee,Exchange,Sector,Trade_Status,Settlement_Date,Currency,StopLoss,Target_Price,Holding_Type
16014,302,33,Buy,Market,11-10-2024,04:53:55,598,4774.61,2855216.78,70.01,NSE,Banking,Pending,14-04-2025,INR,4757.57,4812.81,F&O
16015,325,273,Buy,StopLoss,28-07-2025,17:48:43,67,4551.29,304936.43,80.87,NSE,Pharma,Pending,10-05-2025,INR,4508.33,4558.26,Intraday
16016,158,269,Sell,Market,18-11-2024,09:01:15,99,2355.61,233205.39,58.88,NSE,Pharma,Pending,16-12-2024,INR,2319.33,2401.3,F&O
16017,79,159,Buy,StopLoss,11-11-2024,04:51:20,993,3885.64,3858440.52,18.3,NSE,IT,Cancelled,01-09-2024,INR,3849.04,3891.08,Intraday
16018,412,175,Sell,Market,13-06-2025,18:06:26,354,1700.65,602030.1,53.99,NSE,FMCG,Pending,03-04-2025,INR,1669.23,1728.03,Delivery
16019,22,263,Sell,StopLoss,20-09-2024,00:25:48,941,1336.67,1257806.47,54.67,NSE,Auto,Pending,01-09-2024,INR,1324.52,1369.04,Intraday
16020,26,72,Sell,StopLoss,19-09-2024,10:03:22,39,3432.98,133886.22,66.6,BSE,Auto,Executed,15-01-2025,INR,3392.09,3455.83,Intraday
16021,272,250,Buy,StopLoss,21-03-2025,10:56:47,516,1767.59,912076.44,95.54,NSE,IT,Executed,21-12-2024,INR,1720.8,1800.62,Delivery
16022,417,237,Sell,Market,03-10-2024,10:35:21,6,1794.96,10769.76,76.01,BSE,IT,Pending,18-08-2025,INR,1787.3,1813.05,F&O
16023,301,10,Sell,Limit,07-05-2025,03:50:45,881,2479.21,2184184.01,82.29,BSE,IT,Pending,07-10-2024,INR,2433.92,2493.05,Delivery
16024,423,77,Buy,Market,15-02-2025,10:41:28,419,2452.74,1027698.06,9.27,BSE,Pharma,Executed,02-01-2025,INR,2406.95,2475.24,Delivery
16025,331,87,Buy,Limit,09-10-2024,09:54:33,158,3999.28,631886.24,84.62,NSE,FMCG,Pending,20-11-2024,INR,3987.94,4035.58,Delivery
16026,241,152,Sell,Market,26-08-2024,02:43:14,939,334.22,313832.58,9.74,BSE,IT,Cancelled,05-12-2024,INR,301.54,355.74,F&O
16027,356,276,Sell,Market,05-10-2024,08:21:21,688,1555.18,1069963.84,78.47,BSE,FMCG,Pending,02-09-2024,INR,1538.85,1604.32,Intraday
16028,432,99,Buy,Limit,10-01-2025,19:27:27,799,4390.04,3507641.96,39.31,BSE,IT,Pending,18-04-2025,INR,4376.62,4398.88,F&O
16029,418,170,Buy,Limit,11-12-2024,18:39:14,848,2819.57,2390995.36,41.48,BSE,Energy,Cancelled,06-09-2024,INR,2779.47,2862.08,Intraday
16030,42,53,Buy,Limit,08-01-2025,18:40:25,288,773.56,222785.28,93.4,BSE,IT,Cancelled,11-07-2025,INR,733.04,791.38,Intraday
16031,153,102,Buy,Limit,04-11-2024,05:50:19,838,4212.32,3529924.16,26.44,NSE,Pharma,Cancelled,26-10-2024,INR,4183.26,4260.8,F&O
16032,373,282,Buy,Market,18-09-2024,16:09:46,474,4647.28,2202810.72,54.94,BSE,Energy,Cancelled,17-07-2025,INR,4631.45,4670.63,Delivery
16033,274,199,Sell,StopLoss,28-01-2025,17:26:56,36,559.19,20130.84,60.77,BSE,IT,Cancelled,30-09-2024,INR,523.46,601.33,F&O
16034,337,5,Buy,StopLoss,21-05-2025,15:32:04,981,541.92,531623.52,32.51,NSE,IT,Cancelled,01-09-2024,INR,502.92,575.36,Intraday
16035,403,91,Buy,Limit,18-08-2024,08:03:12,311,1569.13,487999.43,42.96,BSE,Energy,Executed,11-04-2025,INR,1550.02,1607.01,Intraday
16036,239,142,Sell,Market,06-11-2024,22:08:17,272,3636.24,989057.28,23.42,BSE,Energy,Executed,11-09-2024,INR,3615.81,3683.73,Intraday
16037,495,109,Sell,StopLoss,07-10-2024,21:02:15,587,2408.64,1413871.68,34.83,BSE,Pharma,Executed,29-09-2024,INR,2369.64,2441.4,Intraday
16038,242,170,Buy,StopLoss,17-05-2025,02:55:32,275,3539.45,973348.75,45.41,BSE,Energy,Pending,24-05-2025,INR,3492.1,3580.58,Delivery
16039,369,291,Buy,Limit,18-08-2025,15:50:45,500,150.64,75320,18.69,BSE,Pharma,Executed,14-10-2024,INR,131.48,176.31,F&O
16040,130,80,Sell,Market,09-09-2024,05:18:53,633,946.55,599166.15,62.03,BSE,IT,Cancelled,18-04-2025,INR,905.23,980.9,F&O
16041,278,166,Buy,Market,14-02-2025,17:04:03,955,198.67,189729.85,29.89,BSE,Banking,Cancelled,09-10-2024,INR,189.53,217.19,Delivery
16042,406,101,Sell,Limit,08-07-2025,01:59:03,394,59.33,23376.02,35.56,NSE,Pharma,Cancelled,14-11-2024,INR,18.53,88.66,Delivery
16043,183,44,Buy,Market,25-10-2024,09:53:59,910,3324.71,3025486.1,69.57,NSE,IT,Pending,01-05-2025,INR,3306.32,3370.53,Delivery
16044,329,133,Buy,Market,21-09-2024,05:24:00,835,1584.55,1323099.25,43.23,BSE,Banking,Executed,16-04-2025,INR,1556.2,1601.19,F&O
16045,9,34,Buy,Limit,14-05-2025,14:30:55,526,4102.08,2157694.08,54.61,BSE,FMCG,Pending,17-09-2024,INR,4083.36,4151.32,Delivery
16046,236,83,Buy,Market,26-11-2024,04:57:04,297,3045.04,904376.88,9.6,BSE,IT,Cancelled,25-06-2025,INR,3026.48,3076.24,Intraday
16047,156,184,Sell,Market,27-11-2024,19:55:09,216,3726.59,804943.44,32.3,NSE,Auto,Executed,19-04-2025,INR,3700.84,3737.78,F&O
16048,60,203,Buy,StopLoss,08-09-2024,23:47:55,371,4093.79,1518796.09,26.7,BSE,Energy,Cancelled,24-06-2025,INR,4075.58,4138.01,F&O
16049,435,176,Sell,Limit,14-05-2025,17:36:02,448,2496.19,1118293.12,83.29,BSE,Pharma,Pending,10-12-2024,INR,2453.55,2504.55,Intraday
16050,197,249,Sell,Limit,01-04-2025,03:39:46,280,3600.15,1008042,78.39,NSE,IT,Pending,05-08-2025,INR,3554.5,3645.21,F&O
16051,79,62,Sell,Limit,07-10-2024,03:10:47,893,124.71,111366.03,44.96,NSE,Energy,Executed,26-02-2025,INR,92.9,131.54,Delivery
16052,343,111,Sell,Limit,20-10-2024,06:50:21,341,3364.37,1147250.17,45.7,BSE,IT,Pending,22-07-2025,INR,3352.92,3376.95,F&O
16053,288,246,Sell,StopLoss,13-09-2024,21:46:11,151,2475.48,373797.48,30.55,NSE,Energy,Pending,10-02-2025,INR,2465.68,2486.7,Intraday
16054,201,295,Sell,Limit,06-10-2024,04:15:53,469,4649.58,2180653.02,53.35,BSE,Pharma,Cancelled,05-03-2025,INR,4632.4,4684.77,Delivery
16055,271,123,Buy,Limit,29-09-2024,18:20:54,126,4559.36,574479.36,35.14,NSE,IT,Cancelled,27-03-2025,INR,4540.42,4607,Delivery
16056,191,55,Sell,Market,05-07-2025,15:29:14,410,513.3,210453,44.5,BSE,FMCG,Executed,27-04-2025,INR,505.02,542.93,F&O
16057,238,229,Sell,Market,11-04-2025,03:39:41,239,371.4,88764.6,79.09,NSE,Banking,Executed,05-09-2024,INR,359.56,418.91,Intraday
16058,451,64,Sell,Market,07-03-2025,19:31:08,11,3491.95,38411.45,79.69,NSE,Auto,Executed,27-08-2024,INR,3465.54,3528.14,F&O
16059,301,153,Sell,Limit,04-11-2024,08:03:06,228,4032.13,919325.64,79.27,NSE,FMCG,Pending,24-06-2025,INR,3999.84,4053.37,F&O
16060,322,274,Buy,StopLoss,15-06-2025,23:32:10,997,3269.89,3260080.33,15.15,NSE,Pharma,Executed,16-02-2025,INR,3237.54,3307.71,Intraday
16061,199,234,Sell,Limit,25-11-2024,20:24:57,498,2481.37,1235722.26,40.68,BSE,Energy,Pending,18-04-2025,INR,2437.2,2508.46,Intraday
16062,237,259,Buy,StopLoss,23-08-2024,12:17:28,98,445.24,43633.52,37.56,BSE,Auto,Executed,30-06-2025,INR,406.82,486.26,Delivery
16063,252,293,Buy,Limit,20-03-2025,05:21:13,665,1738.54,1156129.1,83.75,BSE,FMCG,Cancelled,01-10-2024,INR,1731.96,1779.37,Intraday
16064,192,158,Sell,StopLoss,11-05-2025,00:25:39,841,992.8,834944.8,72.83,BSE,Energy,Executed,12-01-2025,INR,968.62,1012.69,Intraday
16065,142,37,Buy,StopLoss,03-01-2025,21:03:11,126,77.35,9746.1,43.08,NSE,IT,Cancelled,27-01-2025,INR,64.69,104.65,Intraday
16066,323,133,Sell,Limit,15-07-2025,04:01:45,113,447.72,50592.36,72.16,BSE,Banking,Pending,23-09-2024,INR,410.77,462.87,F&O
16067,477,99,Sell,Market,26-05-2025,00:58:10,964,613.26,591182.64,43.16,BSE,IT,Pending,05-07-2025,INR,572.45,649.09,F&O
16068,264,41,Buy,Limit,09-10-2024,02:42:37,234,3464.75,810751.5,63.93,BSE,Energy,Executed,17-09-2024,INR,3446.69,3514.32,F&O
16069,440,266,Buy,StopLoss,03-08-2025,07:28:59,249,3042.07,757475.43,38.39,NSE,Pharma,Pending,20-12-2024,INR,3030.6,3082.7,Intraday
16070,134,20,Sell,Limit,17-01-2025,03:50:26,362,2879.04,1042212.48,14.62,NSE,Banking,Executed,19-11-2024,INR,2839.09,2926.06,Intraday
16071,151,45,Buy,Limit,16-10-2024,01:50:59,550,4483.19,2465754.5,74.9,BSE,Energy,Pending,02-02-2025,INR,4473.85,4513.23,F&O
16072,457,282,Sell,Limit,25-01-2025,17:02:45,637,296.5,188870.5,59.01,BSE,Energy,Pending,26-12-2024,INR,248.45,305.7,Delivery
16073,409,200,Sell,StopLoss,24-09-2024,01:18:02,401,4237.17,1699105.17,55.42,NSE,FMCG,Executed,16-08-2025,INR,4219.22,4248.79,Intraday
16074,405,89,Sell,Market,05-09-2024,06:05:26,558,4687.11,2615407.38,58.5,NSE,FMCG,Executed,23-06-2025,INR,4649.77,4715.58,Delivery
16075,410,80,Sell,Limit,07-07-2025,21:17:27,898,4165.7,3740798.6,52.24,BSE,IT,Cancelled,19-12-2024,INR,4154.38,4210.48,F&O
16076,346,108,Sell,StopLoss,02-03-2025,05:59:00,85,4704.34,399868.9,80.32,NSE,Auto,Executed,23-10-2024,INR,4692.53,4727.15,Delivery
16077,31,38,Buy,Market,04-05-2025,06:17:04,118,1923.54,226977.72,63.05,BSE,IT,Executed,08-07-2025,INR,1911.96,1969.45,Intraday
16078,431,191,Sell,Market,03-05-2025,23:35:58,205,4392.68,900499.4,34.97,BSE,IT,Executed,15-10-2024,INR,4379.15,4421.66,Delivery
16079,284,16,Buy,Market,08-01-2025,08:27:17,691,4170.03,2881490.73,47.64,BSE,IT,Pending,05-06-2025,INR,4124.64,4219.41,Delivery
16080,50,130,Sell,StopLoss,12-06-2025,17:50:08,942,1102.9,1038931.8,17.72,BSE,Energy,Pending,30-10-2024,INR,1088.58,1127.08,Delivery
16081,165,247,Buy,Limit,27-08-2024,16:02:09,698,206.35,144032.3,87.39,BSE,Auto,Cancelled,05-04-2025,INR,161.98,232.63,F&O
16082,54,122,Sell,Limit,19-06-2025,05:32:00,421,3098.2,1304342.2,79.75,NSE,Energy,Cancelled,19-11-2024,INR,3058.07,3113.31,Delivery
16083,58,199,Sell,StopLoss,07-07-2025,04:14:36,259,1154.72,299072.48,18.32,BSE,IT,Cancelled,28-05-2025,INR,1114.97,1182.34,F&O
16084,88,200,Sell,Market,21-11-2024,18:10:33,730,2940.02,2146214.6,40.56,NSE,FMCG,Pending,23-03-2025,INR,2913.49,2973.46,Intraday
16085,150,205,Sell,Market,05-11-2024,00:11:14,160,3629.14,580662.4,48.81,BSE,IT,Cancelled,30-11-2024,INR,3611.25,3657.5,F&O
16086,132,22,Sell,Market,13-04-2025,15:26:54,201,269.67,54203.67,60.85,BSE,FMCG,Cancelled,11-09-2024,INR,252.8,316.7,Delivery
16087,37,137,Buy,Market,14-10-2024,19:59:05,502,4128.72,2072617.44,46.39,BSE,FMCG,Cancelled,05-01-2025,INR,4084.31,4151.88,F&O
16088,219,222,Buy,StopLoss,06-08-2025,03:55:56,126,2277.2,286927.2,42.87,BSE,Pharma,Pending,19-04-2025,INR,2263.69,2286.78,Delivery
16089,11,243,Buy,StopLoss,06-09-2024,08:04:21,330,315.06,103969.8,19.09,BSE,FMCG,Executed,05-08-2025,INR,303.71,330.22,F&O
16090,410,271,Buy,StopLoss,21-05-2025,18:53:15,286,2872.66,821580.76,54.45,NSE,Pharma,Executed,30-01-2025,INR,2865.75,2915.46,F&O
16091,189,37,Buy,Market,30-01-2025,13:22:13,163,970.45,158183.35,81.82,NSE,IT,Pending,26-06-2025,INR,956.01,1003.22,Intraday
16092,191,149,Buy,StopLoss,08-12-2024,05:04:13,922,1166.74,1075734.28,8.66,BSE,Energy,Cancelled,12-03-2025,INR,1121.54,1206.75,Intraday
16093,53,230,Buy,StopLoss,31-01-2025,01:17:09,571,983.71,561698.41,61.17,BSE,Pharma,Pending,26-06-2025,INR,969.43,1021.4,Intraday
16094,86,276,Sell,Market,25-08-2024,18:28:40,237,2365.68,560666.16,96.02,BSE,FMCG,Executed,14-12-2024,INR,2330.07,2388.35,Intraday
16095,318,294,Sell,StopLoss,28-02-2025,22:00:36,593,2785.73,1651937.89,89.61,BSE,FMCG,Executed,04-09-2024,INR,2759.02,2833.8,F&O
16096,279,189,Buy,Limit,13-02-2025,02:56:06,471,55.92,26338.32,46.48,BSE,Banking,Executed,16-03-2025,INR,47.54,88.06,F&O
16097,27,180,Sell,StopLoss,10-04-2025,17:41:33,889,2256.92,2006401.88,47.11,BSE,Energy,Cancelled,21-02-2025,INR,2227.51,2265.76,F&O
16098,2,118,Sell,Market,02-03-2025,19:38:14,909,1225.36,1113852.24,40.98,BSE,Energy,Executed,21-09-2024,INR,1189.44,1245.67,Delivery
16099,175,255,Buy,StopLoss,05-06-2025,10:07:02,473,1774.77,839466.21,49.71,NSE,Energy,Pending,20-03-2025,INR,1763.75,1820.58,Delivery
16100,251,208,Buy,Market,10-07-2025,20:30:52,949,352.39,334418.11,97.96,NSE,Banking,Executed,24-02-2025,INR,306.69,375.76,Delivery
16101,495,113,Buy,Market,09-06-2025,18:08:04,30,2112.83,63384.9,82.93,BSE,FMCG,Cancelled,07-07-2025,INR,2067.12,2128.41,Intraday
16102,391,65,Sell,StopLoss,13-06-2025,07:57:15,541,2227.95,1205320.95,40.04,NSE,Energy,Executed,21-11-2024,INR,2210.6,2276.15,Intraday
16103,83,272,Sell,StopLoss,11-07-2025,10:00:31,595,3549.72,2112083.4,98.35,BSE,Energy,Executed,02-10-2024,INR,3523.19,3577.13,Delivery
16104,236,167,Sell,Limit,26-06-2025,07:37:07,323,3565.03,1151504.69,63.17,BSE,Banking,Pending,08-08-2025,INR,3548.9,3599.48,F&O
16105,415,188,Sell,Market,07-02-2025,10:07:40,874,139.09,121564.66,98.33,NSE,FMCG,Cancelled,19-01-2025,INR,133.61,183.17,Intraday
16106,426,141,Sell,Limit,05-05-2025,14:26:43,436,4154.29,1811270.44,97.87,NSE,Auto,Executed,25-03-2025,INR,4137.06,4163.66,F&O
16107,245,69,Sell,Limit,28-07-2025,22:02:32,844,2125.1,1793584.4,44.23,BSE,Banking,Pending,19-05-2025,INR,2117,2140.02,F&O
16108,181,122,Buy,Limit,05-04-2025,20:22:19,22,4639.53,102069.66,39.1,NSE,Energy,Cancelled,25-03-2025,INR,4599.68,4670.94,F&O
16109,194,159,Sell,Limit,16-08-2025,10:41:51,438,3907.2,1711353.6,92.14,NSE,IT,Pending,22-10-2024,INR,3869.55,3930.55,F&O
16110,340,271,Buy,Limit,13-06-2025,03:58:39,916,2520.58,2308851.28,88.16,NSE,Pharma,Cancelled,23-05-2025,INR,2484.77,2527.98,F&O
16111,347,33,Sell,Limit,17-07-2025,04:32:14,876,2173.02,1903565.52,50.59,NSE,Banking,Cancelled,06-08-2025,INR,2154.16,2205.29,F&O
16112,467,101,Buy,Limit,22-03-2025,09:28:02,192,3430.49,658654.08,59.74,NSE,Pharma,Cancelled,15-03-2025,INR,3401.14,3442.65,Intraday
16113,378,79,Sell,StopLoss,30-01-2025,21:18:07,812,4706.4,3821596.8,88.61,NSE,Auto,Pending,26-08-2024,INR,4684.82,4731.16,Intraday
16114,132,92,Sell,Limit,13-10-2024,04:00:28,5,1408.95,7044.75,60.92,NSE,Auto,Executed,26-09-2024,INR,1361.8,1446.88,Intraday
16115,409,185,Buy,StopLoss,16-03-2025,04:25:29,296,1383.05,409382.8,72.7,NSE,Pharma,Executed,15-02-2025,INR,1342.21,1431.97,F&O
16116,299,82,Buy,Market,17-12-2024,20:18:26,936,3981.21,3726412.56,58.99,BSE,Energy,Pending,13-01-2025,INR,3968.49,3987.14,Delivery
16117,102,202,Sell,Market,07-02-2025,09:28:01,934,2007.57,1875070.38,15.99,BSE,IT,Cancelled,03-04-2025,INR,1998.15,2040.15,Intraday
16118,394,167,Sell,Market,02-05-2025,06:48:21,802,198.45,159156.9,29.76,BSE,Banking,Pending,05-07-2025,INR,193.16,227.71,F&O
16119,235,60,Buy,StopLoss,20-06-2025,15:16:16,740,590,436600,65.58,BSE,Auto,Cancelled,03-06-2025,INR,556.57,618.16,F&O
16120,305,192,Buy,StopLoss,16-05-2025,10:08:59,777,421.24,327303.48,32.26,BSE,Banking,Cancelled,14-12-2024,INR,393.03,457.07,Delivery
16121,41,194,Buy,Limit,01-07-2025,12:01:43,379,3849.33,1458896.07,60.12,BSE,Auto,Executed,14-01-2025,INR,3842.86,3870.19,Delivery
16122,121,121,Sell,Limit,21-01-2025,23:44:59,816,814.55,664672.8,10.97,BSE,Energy,Cancelled,11-07-2025,INR,790.08,847.88,F&O
16123,60,158,Buy,Limit,29-09-2024,11:00:08,998,4045.22,4037129.56,79.13,BSE,Energy,Cancelled,03-01-2025,INR,4014.1,4059.41,F&O
16124,346,276,Buy,StopLoss,04-10-2024,03:17:23,559,2130.41,1190899.19,96.22,BSE,FMCG,Pending,14-05-2025,INR,2090.01,2170.85,Intraday
16125,42,273,Buy,StopLoss,02-11-2024,18:23:38,522,4793.41,2502160.02,78.51,NSE,Pharma,Cancelled,18-03-2025,INR,4785.19,4824.86,F&O
16126,34,159,Buy,Limit,02-03-2025,12:25:37,641,4039.29,2589184.89,7.59,NSE,IT,Pending,07-02-2025,INR,4030.56,4075.31,Delivery
16127,251,140,Sell,Market,11-01-2025,06:04:23,127,789.81,100305.87,81.34,NSE,Auto,Executed,09-08-2025,INR,749.03,811.5,F&O
16128,392,280,Buy,StopLoss,04-12-2024,07:35:14,943,2460.24,2320006.32,19.05,NSE,FMCG,Pending,17-06-2025,INR,2433.19,2486.47,F&O
16129,110,159,Buy,StopLoss,28-04-2025,17:38:07,895,4513.81,4039859.95,83.87,NSE,IT,Cancelled,16-12-2024,INR,4486.13,4556.15,F&O
16130,491,44,Buy,Market,02-09-2024,08:47:23,113,4918.03,555737.39,74.27,NSE,IT,Executed,05-02-2025,INR,4897.77,4923.46,Delivery
16131,444,1,Sell,Limit,19-09-2024,10:44:29,812,852.87,692530.44,88.66,BSE,IT,Executed,10-12-2024,INR,833.65,900.86,F&O
16132,364,149,Sell,StopLoss,20-09-2024,02:42:11,729,4008.11,2921912.19,77.89,BSE,Energy,Executed,22-12-2024,INR,3989.84,4020.42,F&O
16133,418,257,Buy,Limit,25-02-2025,14:39:26,512,3469.35,1776307.2,52.31,NSE,Energy,Cancelled,18-08-2024,INR,3422.17,3492.69,F&O
16134,413,223,Sell,Limit,12-03-2025,10:31:20,380,1638.48,622622.4,97.05,NSE,Pharma,Pending,22-09-2024,INR,1598.55,1669.18,Intraday
16135,160,82,Sell,Market,15-04-2025,15:56:57,163,3436.75,560190.25,41.44,BSE,Energy,Executed,12-01-2025,INR,3389.94,3469.86,Delivery
16136,435,50,Buy,Market,16-09-2024,07:56:58,601,764.57,459506.57,5.68,NSE,Banking,Pending,31-05-2025,INR,750.06,814.05,Intraday
16137,268,79,Buy,Limit,15-07-2025,02:07:45,262,4478.6,1173393.2,99.76,NSE,Auto,Cancelled,02-01-2025,INR,4459.96,4518.67,F&O
16138,255,199,Sell,Limit,03-05-2025,21:14:30,831,799.51,664392.81,52.91,BSE,IT,Pending,27-09-2024,INR,765.63,841.23,Intraday
16139,213,177,Sell,StopLoss,26-02-2025,12:09:00,873,3734.3,3260043.9,25.15,NSE,Auto,Cancelled,12-02-2025,INR,3711.34,3759.01,Delivery
16140,36,168,Sell,Market,05-10-2024,09:38:09,337,1294.73,436324.01,81.04,BSE,Banking,Cancelled,22-05-2025,INR,1267.83,1308.42,F&O
16141,166,35,Sell,StopLoss,06-08-2025,11:15:32,641,1262.15,809038.15,23.92,BSE,Auto,Cancelled,25-02-2025,INR,1239.6,1275.17,Intraday
16142,181,111,Buy,StopLoss,24-06-2025,04:00:30,7,4826.14,33782.98,92.36,BSE,IT,Executed,30-09-2024,INR,4795.49,4843.63,F&O
16143,249,243,Sell,StopLoss,21-02-2025,23:21:45,635,3132.79,1989321.65,68.47,BSE,FMCG,Pending,11-12-2024,INR,3106.68,3159.76,Delivery
16144,422,179,Sell,Market,06-12-2024,12:57:35,18,4567.46,82214.28,9.22,NSE,Banking,Cancelled,23-10-2024,INR,4533.53,4593.82,Delivery
16145,349,36,Buy,StopLoss,17-03-2025,14:46:15,654,2014.98,1317796.92,87.47,NSE,Banking,Pending,03-02-2025,INR,1994.28,2060.7,F&O
16146,150,193,Buy,Limit,26-01-2025,16:18:22,938,1009.88,947267.44,8.14,BSE,IT,Executed,27-01-2025,INR,976.19,1021.55,F&O
16147,392,133,Buy,Limit,27-04-2025,06:10:50,689,358.09,246724.01,60.02,BSE,Banking,Executed,09-04-2025,INR,351.92,392.49,Delivery
16148,235,121,Sell,Limit,21-01-2025,12:14:39,455,1314.83,598247.65,73.89,BSE,Energy,Pending,13-06-2025,INR,1293.64,1324.33,Intraday
16149,297,223,Buy,StopLoss,14-06-2025,03:32:47,66,2280.84,150535.44,50.63,NSE,Pharma,Pending,16-02-2025,INR,2263.11,2307.7,Intraday
16150,272,65,Buy,Limit,18-06-2025,17:38:19,820,1083.26,888273.2,11.5,NSE,Energy,Cancelled,08-01-2025,INR,1040.66,1097.29,Intraday
16151,168,149,Buy,Limit,11-06-2025,17:11:04,117,760.64,88994.88,30.77,BSE,Energy,Cancelled,16-08-2025,INR,746.43,770.73,Delivery
16152,115,221,Sell,Limit,30-09-2024,16:45:13,230,2395.38,550937.4,49.53,BSE,Auto,Cancelled,14-12-2024,INR,2364.19,2431.96,Intraday
16153,14,120,Buy,Market,04-12-2024,10:04:35,744,2983.36,2219619.84,21.51,NSE,FMCG,Executed,26-11-2024,INR,2948.09,3030.57,F&O
16154,493,192,Sell,StopLoss,23-09-2024,01:59:25,9,2549.29,22943.61,84.69,BSE,Banking,Cancelled,17-01-2025,INR,2528.79,2569.44,F&O
16155,306,4,Sell,Market,06-12-2024,12:36:10,483,1241.23,599514.09,25.18,BSE,FMCG,Pending,07-09-2024,INR,1195.09,1269.28,F&O
16156,78,270,Sell,Limit,20-07-2025,02:10:13,172,4999.97,859994.84,27.14,BSE,Banking,Cancelled,03-10-2024,INR,4952.96,5019.81,F&O
16157,165,73,Buy,Market,06-07-2025,12:03:39,805,3079.24,2478788.2,37.71,NSE,Banking,Cancelled,12-06-2025,INR,3039.9,3110.06,Intraday
16158,193,186,Sell,Market,20-02-2025,19:58:59,406,1256.58,510171.48,68.57,NSE,Pharma,Cancelled,27-11-2024,INR,1249.97,1262.92,Delivery
16159,324,12,Sell,Market,28-07-2025,09:03:46,187,3933.29,735525.23,89.59,NSE,IT,Cancelled,09-10-2024,INR,3914.46,3978.83,Delivery
16160,94,201,Sell,Market,06-08-2025,17:18:22,79,2814.2,222321.8,83.19,NSE,IT,Executed,23-09-2024,INR,2783.39,2834.65,Intraday
16161,215,103,Sell,Limit,31-01-2025,13:48:32,978,358.56,350671.68,75.4,NSE,Energy,Executed,28-09-2024,INR,351.19,384.71,F&O
16162,194,294,Buy,StopLoss,29-11-2024,00:41:57,628,4833.19,3035243.32,45.73,BSE,FMCG,Executed,25-01-2025,INR,4785.08,4864.26,Delivery
16163,44,79,Sell,StopLoss,01-04-2025,08:18:22,777,4928.64,3829553.28,64.87,NSE,Auto,Executed,16-01-2025,INR,4896.26,4967.92,Delivery
16164,415,95,Buy,Limit,21-06-2025,12:19:41,232,2848.16,660773.12,92.06,BSE,Pharma,Executed,16-08-2025,INR,2837.51,2865.54,Delivery
16165,229,234,Sell,Limit,21-01-2025,21:06:09,945,2723.28,2573499.6,24.38,BSE,Energy,Pending,29-05-2025,INR,2692.71,2755.35,F&O
16166,45,64,Sell,Market,13-10-2024,13:33:57,151,2971.37,448676.87,30.08,NSE,Auto,Executed,17-04-2025,INR,2939.67,2982.52,Intraday
16167,429,122,Buy,StopLoss,21-07-2025,12:52:25,770,183.23,141087.1,88.09,NSE,Energy,Pending,01-09-2024,INR,147.22,214.22,Intraday
16168,401,295,Buy,Limit,23-09-2024,23:01:53,119,1984.73,236182.87,12.44,BSE,Pharma,Cancelled,17-12-2024,INR,1973.01,2023.49,F&O
